3.08	7.58777e-05
3.09	7.13375e-05
3.1	6.70557e-05
3.11	6.30182e-05
3.12	5.92119e-05
3.13	5.56245e-05
3.14	5.22439e-05
3.15	4.9059e-05
3.16	4.6059e-05
3.17	4.32338e-05
3.18	4.05739e-05
3.19	3.80699e-05
3.2	3.57133e-05
3.21	3.34959e-05
3.22	3.14099e-05
3.23	2.9448e-05
3.24	2.7603e-05
3.25	2.58685e-05
3.26	2.42381e-05
3.27	2.27059e-05
3.28	2.12663e-05
3.29	1.9914e-05
3.3	1.8644e-05
3.31	1.74515e-05
3.32	1.6332e-05
3.33	1.52812e-05
3.34	1.42952e-05
3.35	1.33702e-05
3.36	1.25025e-05
3.37	1.16887e-05
3.38	1.09258e-05
3.39	1.02106e-05
3.4	9.54031e-06
3.41	8.91225e-06
3.42	8.32386e-06
3.43	7.77277e-06
3.44	7.25671e-06
3.45	6.77356e-06
3.46	6.32131e-06
3.47	5.89808e-06
3.48	5.50208e-06
3.49	5.13165e-06
3.5	4.78519e-06
3.51	4.46124e-06
3.52	4.15839e-06
3.53	3.87532e-06
3.54	3.61079e-06
3.55	3.36365e-06
3.56	3.1328e-06
3.57	2.91721e-06
3.58	2.71591e-06
3.59	2.528e-06
3.6	2.35262e-06
3.61	2.18897e-06
3.62	2.03629e-06
3.63	1.89388e-06
3.64	1.76108e-06
3.65	1.63727e-06
3.66	1.52185e-06
3.67	1.41429e-06
3.68	1.31407e-06
3.69	1.22071e-06
3.7	1.13375e-06
3.71	1.05278e-06
3.72	9.77389e-07
3.73	9.0722e-07
3.74	8.4192e-07
3.75	7.81165e-07
3.76	7.24648e-07
3.77	6.72086e-07
3.78	6.23212e-07
3.79	5.77776e-07
3.8	5.35546e-07
3.81	4.96303e-07
3.82	4.59844e-07
3.83	4.25977e-07
3.84	3.94527e-07
3.85	3.65325e-07
3.86	3.38217e-07
3.87	3.13057e-07
3.88	2.89712e-07
3.89	2.68054e-07
3.9	2.47965e-07
3.91	2.29336e-07
3.92	2.12064e-07
3.93	1.96054e-07
3.94	1.81216e-07
3.95	1.67467e-07
3.96	1.54731e-07
3.97	1.42935e-07
3.98	1.32011e-07
3.99	1.21898e-07
4	1.12538e-07
4.01	1.03875e-07
4.02	9.58596e-08
4.03	8.84452e-08
4.04	8.15879e-08
4.05	7.52472e-08
4.06	6.93855e-08
4.07	6.39675e-08
4.08	5.89609e-08
4.09	5.43352e-08
4.1	5.00624e-08
4.11	4.61164e-08
4.12	4.24729e-08
4.13	3.91095e-08
4.14	3.60052e-08
4.15	3.31406e-08
4.16	3.04979e-08
4.17	2.80603e-08
4.18	2.58124e-08
4.19	2.37398e-08
4.2	2.18293e-08
4.21	2.00684e-08
4.22	1.8446e-08
4.23	1.69513e-08
4.24	1.55746e-08
4.25	1.43069e-08
4.26	1.31397e-08
4.27	1.20653e-08
4.28	1.10766e-08
4.29	1.01669e-08
4.3	9.32997e-09
4.31	8.56026e-09
4.32	7.85246e-09
4.33	7.20175e-09
4.34	6.60366e-09
4.35001	6.05401e-09
4.36001	5.549e-09
4.37001	5.08511e-09
4.38001	4.65906e-09
4.39001	4.26786e-09
4.40001	3.90872e-09
4.41001	3.57909e-09
4.42001	3.2766e-09
4.43001	2.99908e-09
4.44001	2.74451e-09
4.45001	2.51105e-09
4.46001	2.29699e-09
4.47001	2.10075e-09
4.48001	1.9209e-09
4.49001	1.75609e-09
4.50001	1.6051e-09
4.51001	1.4668e-09
4.52001	1.34015e-09
4.53001	1.22419e-09
4.54001	1.11804e-09
4.55001	1.02089e-09
4.56001	9.31997e-10
4.57001	8.50674e-10
4.58001	7.76289e-10
4.59001	7.08269e-10
4.60001	6.46078e-10
4.61001	5.89231e-10
4.62001	5.37278e-10
4.63001	4.89808e-10
4.64001	4.46443e-10
4.65001	4.06836e-10
4.66001	3.70668e-10
4.67001	3.37648e-10
4.68001	3.07508e-10
4.69001	2.80003e-10
4.70001	2.54907e-10
4.71001	2.32013e-10
4.72001	2.11134e-10
4.73001	1.92095e-10
4.74001	1.74738e-10
4.75001	1.58918e-10
4.76001	1.44501e-10
4.77001	1.31365e-10
4.78001	1.194e-10
4.79002	1.08503e-10
4.80002	9.85805e-11
4.81002	8.95475e-11
4.82002	8.13262e-11
4.83002	7.38448e-11
4.84002	6.70382e-11
4.85002	6.08468e-11
4.86002	5.52162e-11
4.87002	5.00967e-11
4.88002	4.54427e-11
4.89002	4.12128e-11
4.90002	3.73692e-11
4.91002	3.38773e-11
4.92002	3.07055e-11
4.93002	2.78251e-11
4.94002	2.52099e-11
4.95002	2.28359e-11
4.96002	2.06813e-11
4.97002	1.87263e-11
4.98002	1.69527e-11
4.99002	1.5344e-11
5.00002	1.38852e-11
5.01002	1.25625e-11
5.02002	1.13636e-11
5.03002	1.0277e-11
5.04002	9.29252e-12
5.05002	8.40063e-12
5.06002	7.59283e-12
5.07002	6.86133e-12
5.08002	6.19907e-12
5.09002	5.5996e-12
5.10002	5.0571e-12
5.11002	4.56625e-12
5.12002	4.1222e-12
5.13002	3.7206e-12
5.14002	3.35745e-12
5.15002	3.02914e-12
5.16002	2.73239e-12
5.17002	2.46422e-12
5.18002	2.22192e-12
5.19002	2.00304e-12
5.20002	1.80537e-12
5.21002	1.62688e-12
5.22003	1.46574e-12
5.23003	1.3203e-12
5.24003	1.18905e-12
5.25003	1.07063e-12
5.26003	9.63819e-13
5.27003	8.67487e-13
5.28003	7.80627e-13
5.29003	7.02323e-13
5.30003	6.31749e-13
5.31003	5.68152e-13
5.32003	5.10855e-13
5.33003	4.59244e-13
5.34003	4.12765e-13
5.35003	3.70916e-13
5.36003	3.33244e-13
5.37003	2.99337e-13
5.38003	2.68827e-13
5.39003	2.41378e-13
5.40003	2.16689e-13
5.41003	1.94486e-13
5.42003	1.74523e-13
5.43003	1.56578e-13
5.44003	1.4045e-13
5.45003	1.25958e-13
5.46003	1.12938e-13
5.47003	1.01245e-13
5.48003	9.07434e-14
5.49003	8.13152e-14
5.50003	7.28519e-14
5.51003	6.52566e-14
5.52003	5.84413e-14
5.53003	5.23275e-14
5.54003	4.68437e-14
5.55003	4.19263e-14
5.56003	3.75176e-14
5.57003	3.35658e-14
5.58003	3.00242e-14
5.59003	2.6851e-14
5.60003	2.40083e-14
5.61003	2.14623e-14
5.62003	1.91824e-14
5.63003	1.71412e-14
5.64003	1.53143e-14
5.65003	1.36793e-14
5.66004	1.22164e-14
5.67004	1.09078e-14
5.68004	9.73736e-15
5.69004	8.69084e-15
5.70004	7.75522e-15
5.71004	6.91893e-15
5.72004	6.1716e-15
5.73004	5.50389e-15
5.74004	4.90744e-15
5.75004	4.37475e-15
5.76004	3.8991e-15
5.77004	3.47447e-15
5.78004	3.09547e-15
5.79004	2.75726e-15
5.80004	2.4555e-15
5.81004	2.18633e-15
5.82004	1.94629e-15
5.83004	1.73225e-15
5.84004	1.54144e-15
5.85004	1.37138e-15
5.86004	1.21983e-15
5.87004	1.08481e-15
5.88004	9.64549e-16
5.89004	8.57443e-16
5.90004	7.62081e-16
5.91004	6.77189e-16
5.92004	6.01632e-16
5.93004	5.34398e-16
5.94004	4.74585e-16
5.95004	4.2138e-16
5.96004	3.74065e-16
5.97004	3.31998e-16
5.98004	2.94602e-16
5.99004	2.61366e-16
6.00004	2.31833e-16
6.01004	2.05596e-16
6.02004	1.82292e-16
6.03004	1.61597e-16
6.04004	1.43223e-16
6.05004	1.26912e-16
6.06004	1.12437e-16
6.07004	9.9593e-17
6.08004	8.81982e-17
6.09004	7.80919e-17
6.10005	6.91294e-17
6.11005	6.11833e-17
6.12005	5.41399e-17
6.13005	4.78978e-17
6.14005	4.23669e-17
6.15005	3.7467e-17
6.16005	3.31273e-17
6.17005	2.92844e-17
6.18005	2.58821e-17
6.19005	2.28705e-17
6.20005	2.02052e-17
6.21005	1.78471e-17
6.22005	1.5761e-17
6.23005	1.39159e-17
6.24005	1.22843e-17
6.25005	1.0842e-17
6.26005	9.56699e-18
6.27005	8.44029e-18
6.28005	7.44478e-18
6.29005	6.56536e-18
6.30005	5.78868e-18
6.31005	5.10286e-18
6.32005	4.49739e-18
6.33005	3.96297e-18
6.34005	3.49135e-18
6.35005	3.07525e-18
6.36005	2.70819e-18
6.37005	2.38447e-18
6.38005	2.09902e-18
6.39005	1.84738e-18
6.40005	1.62558e-18
6.41005	1.43012e-18
6.42005	1.25792e-18
6.43005	1.10623e-18
6.44005	9.72632e-19
6.45005	8.54998e-19
6.46005	7.51443e-19
6.47005	6.60298e-19
6.48005	5.80092e-19
6.49005	5.09527e-19
6.50005	4.47457e-19
6.51005	3.92869e-19
6.52005	3.44871e-19
6.53006	3.02677e-19
6.54006	2.65593e-19
6.55006	2.33005e-19
6.56006	2.04375e-19
6.57006	1.79227e-19
6.58006	1.57142e-19
6.59006	1.3775e-19
6.60006	1.20728e-19
6.61006	1.05788e-19
6.62006	9.26779e-20
6.63006	8.11765e-20
6.64006	7.10884e-20
6.65006	6.22412e-20
6.66006	5.44844e-20
6.67006	4.76846e-20
6.68006	4.17253e-20
6.69006	3.65033e-20
6.70006	3.19285e-20
6.71006	2.79214e-20
6.72006	2.44123e-20
6.73006	2.13401e-20
6.74006	1.86507e-20
6.75006	1.62969e-20
6.76006	1.42374e-20
6.77006	1.24356e-20
6.78006	1.08598e-20
6.79006	9.48166e-21
6.80006	8.27678e-21
6.81006	7.22357e-21
6.82006	6.30313e-21
6.83006	5.49886e-21
6.84006	4.79627e-21
6.85006	4.18259e-21
6.86006	3.64672e-21
6.87006	3.17887e-21
6.88006	2.77048e-21
6.89006	2.41407e-21
6.90006	2.10309e-21
6.91006	1.83181e-21
6.92006	1.5952e-21
6.93006	1.38888e-21
6.94006	1.209e-21
6.95006	1.05221e-21
6.96006	9.15561e-22
6.97007	7.96507e-22
6.98007	6.92791e-22
6.99007	6.02463e-22
7.00007	5.23805e-22
7.01007	4.55327e-22
7.02007	3.95722e-22
7.03007	3.43851e-22
7.04007	2.98719e-22
7.05007	2.59458e-22
7.06007	2.25314e-22
7.07007	1.95623e-22
7.08007	1.69811e-22
7.09007	1.47375e-22
7.10007	1.27878e-22
7.11007	1.10938e-22
7.12007	9.62227e-23
7.13007	8.34429e-23
7.14007	7.23456e-23
7.15007	6.2712e-23
7.16007	5.43502e-23
7.17007	4.70938e-23
7.18007	4.07981e-23
7.19007	3.53371e-23
7.20007	3.06008e-23
7.21007	2.64941e-23
7.22007	2.2934e-23
7.23007	1.98483e-23
7.24007	1.71742e-23
7.25007	1.48575e-23
7.26007	1.28507e-23
7.27007	1.11128e-23
7.28007	9.60796e-24
7.29007	8.30523e-24
7.30007	7.17771e-24
7.31007	6.20204e-24
7.32007	5.3579e-24
7.33007	4.62773e-24
7.34007	3.99628e-24
7.35007	3.45028e-24
7.36007	2.9783e-24
7.37007	2.57037e-24
7.38007	2.21786e-24
7.39007	1.91331e-24
7.40007	1.65026e-24
7.41008	1.42309e-24
7.42008	1.22694e-24
7.43008	1.05762e-24
7.44008	9.11479e-25
7.45008	7.85376e-25
7.46008	6.76584e-25
7.47008	5.82747e-25
7.48008	5.01823e-25
7.49008	4.32051e-25
7.50008	3.71905e-25
7.51008	3.20068e-25
7.52008	2.75402e-25
7.53008	2.36921e-25
7.54008	2.03775e-25
7.55008	1.75232e-25
7.56008	1.50657e-25
7.57008	1.29503e-25
7.58008	1.11297e-25
7.59008	9.56308e-26
7.60008	8.21535e-26
7.61008	7.05614e-26
7.62008	6.05929e-26
7.63008	5.20223e-26
7.64008	4.4655e-26
7.65008	3.83235e-26
7.66008	3.28831e-26
7.67008	2.82094e-26
7.68008	2.4195e-26
7.69008	2.07478e-26
7.70008	1.77882e-26
7.71008	1.52477e-26
7.72008	1.30675e-26
7.73008	1.11967e-26
7.74008	9.59187e-27
7.75008	8.21541e-27
7.76008	7.03506e-27
7.77008	6.0231e-27
7.78008	5.15567e-27
7.79008	4.41228e-27
7.80008	3.77532e-27
7.81008	3.22967e-27
7.82008	2.76234e-27
7.83008	2.36215e-27
7.84009	2.01953e-27
7.85009	1.72626e-27
7.86009	1.47529e-27
7.87009	1.26055e-27
7.88009	1.07686e-27
7.89009	9.19742e-28
7.90009	7.85395e-28
7.91009	6.7054e-28
7.92009	5.72365e-28
7.93009	4.88467e-28
7.94009	4.16783e-28
7.95009	3.55548e-28
7.96009	3.03249e-28
7.97009	2.58591e-28
7.98009	2.20466e-28
7.99009	1.87924e-28
8.00009	1.60154e-28
8.01009	1.3646e-28
8.02009	1.16248e-28
8.03009	9.90094e-29
8.04009	8.43107e-29
8.05009	7.178e-29
8.06009	6.10995e-29
8.07009	5.19975e-29
8.08009	4.42426e-29
8.09009	3.76368e-29
8.10009	3.2011e-29
8.11009	2.72205e-29
8.12009	2.31425e-29
8.13009	1.96714e-29
8.14009	1.67176e-29
8.15009	1.42044e-29
8.16009	1.20667e-29
8.17009	1.02486e-29
8.18009	8.70272e-30
8.19009	7.38855e-30
8.20009	6.27154e-30
8.21009	5.32238e-30
8.22009	4.51594e-30
8.23009	3.83094e-30
8.24009	3.24917e-30
8.25009	2.75522e-30
8.26009	2.33588e-30
8.27009	1.97997e-30
8.2801	1.67796e-30
8.2901	1.42173e-30
8.3001	1.20438e-30
8.3101	1.02006e-30
8.3201	8.63772e-31
8.3301	7.31286e-31
8.3401	6.18994e-31
8.3501	5.23844e-31
8.3601	4.4323e-31
8.3701	3.74946e-31
8.3801	3.1712e-31
8.3901	2.68156e-31
8.4001	2.26708e-31
8.4101	1.91628e-31
8.4201	1.61944e-31
8.4301	1.36831e-31
8.4401	1.15589e-31
8.4501	9.7625e-32
8.4601	8.24365e-32
8.4701	6.95972e-32
8.4801	5.87455e-32
8.4901	4.95763e-32
8.5001	4.18297e-32
8.5101	3.52865e-32
8.5201	2.97608e-32
8.5301	2.50955e-32
8.5401	2.11572e-32
8.5501	1.78334e-32
8.5601	1.50288e-32
8.5701	1.26628e-32
8.5801	1.0667e-32
8.5901	8.98406e-33
8.6001	7.56511e-33
8.6101	6.369e-33
8.6201	5.36091e-33
8.6301	4.51148e-33
8.6401	3.79592e-33
8.6501	3.19317e-33
8.6601	2.68561e-33
8.6701	2.25829e-33
8.6801	1.89857e-33
8.6901	1.59583e-33
8.7001	1.3411e-33
8.7101	1.1268e-33
8.72011	9.46552e-34
8.73011	7.94987e-34
8.74011	6.67549e-34
8.75011	5.60433e-34
8.76011	4.70411e-34
8.77011	3.94768e-34
8.78011	3.31223e-34
8.79011	2.77852e-34
8.80011	2.33032e-34
8.81011	1.95405e-34
8.82011	1.6382e-34
8.83011	1.37313e-34
8.84011	1.15072e-34
8.85011	9.64135e-35
8.86011	8.07651e-35
8.87011	6.76426e-35
8.88011	5.6641e-35
8.89011	4.74189e-35
8.90011	3.96908e-35
8.91011	3.32153e-35
8.92011	2.77908e-35
8.93011	2.32475e-35
8.94011	1.94432e-35
8.95011	1.6258e-35
8.96011	1.3592e-35
8.97011	1.13608e-35
8.98011	9.49408e-36
8.99011	7.93242e-36
9.00011	6.62637e-36
9.01011	5.53421e-36
9.02011	4.62115e-36
9.03011	3.85794e-36
9.04011	3.22016e-36
9.05011	2.68726e-36
9.06011	2.24211e-36
9.07011	1.87032e-36
9.08011	1.55988e-36
9.09011	1.30069e-36
9.10011	1.08436e-36
9.11011	9.03829e-37
9.12011	7.53204e-37
9.13011	6.27551e-37
9.14011	5.22761e-37
9.15012	4.35379e-37
9.16012	3.62529e-37
9.17012	3.01811e-37
9.18012	2.51212e-37
9.19012	2.09053e-37
9.20012	1.73935e-37
9.21012	1.44688e-37
9.22012	1.20334e-37
9.23012	1.00059e-37
9.24012	8.31842e-38
9.25012	6.91413e-38
9.26012	5.74572e-38
9.27012	4.77384e-38
9.28012	3.96555e-38
9.29012	3.29345e-38
9.30012	2.73472e-38
9.31012	2.27033e-38
9.32012	1.88441e-38
9.33012	1.56378e-38
9.34012	1.29745e-38
9.35012	1.07627e-38
9.36012	8.9261e-39
9.37012	7.40141e-39
9.38012	6.13593e-39
9.39012	5.08582e-39
9.40012	4.21459e-39
9.41012	3.49188e-39
9.42012	2.89253e-39
9.43012	2.39558e-39
9.44012	1.98361e-39
9.45012	1.64217e-39
9.46012	1.35921e-39
9.47012	1.12479e-39
9.48012	9.30616e-40
9.49012	7.69809e-40
9.50012	6.36662e-40
9.51012	5.26436e-40
9.52012	4.35207e-40
9.53012	3.59716e-40
9.54012	2.97262e-40
9.55012	2.456e-40
9.56012	2.02876e-40
9.57012	1.6755e-40
9.58012	1.38349e-40
9.59013	1.14214e-40
9.60013	9.4271e-41
9.61013	7.77931e-41
9.62013	6.41837e-41
9.63013	5.29453e-41
9.64013	4.36645e-41
9.65013	3.60036e-41
9.66013	2.96809e-41
9.67013	2.44639e-41
9.68013	2.01605e-41
9.69013	1.66096e-41
9.70013	1.36823e-41
9.71013	1.12678e-41
9.72013	9.278e-42
9.73013	7.63848e-42
9.74013	6.28622e-42
9.75013	5.17359e-42
9.76013	4.25714e-42
9.77013	3.50184e-42
9.78013	2.87967e-42
9.79013	2.36819e-42
9.80013	1.9464e-42
9.81013	1.60028e-42
9.82013	1.31442e-42
9.83013	1.0804e-42
9.84013	8.87022e-43
9.85013	7.28675e-43
9.86013	5.98354e-43
9.87013	4.91856e-43
9.88013	4.03574e-43
9.89013	3.30706e-43
9.90013	2.71852e-43
9.91013	2.22806e-43
9.92013	1.82169e-43
9.93013	1.49939e-43
9.94013	1.23314e-43
9.95013	1.00893e-43
9.96013	8.26766e-44
9.97013	6.72623e-44
9.98013	5.46506e-44
9.99013	4.48416e-44
10.0001	3.64338e-44
10.0101	3.08286e-44
10.0201	2.52234e-44
10.0301	2.10195e-44
10.0401	1.68156e-44
10.0501	1.4013e-44
10.0601	1.12104e-44
10.0701	8.40779e-45
10.0801	7.00649e-45
10.0901	5.60519e-45
10.1001	5.60519e-45
10.1101	4.2039e-45
10.1201	2.8026e-45
10.1301	2.8026e-45
10.1401	2.8026e-45
10.1501	1.4013e-45
10.1601	1.4013e-45
10.1701	1.4013e-45
10.1801	1.4013e-45
10.1901	1.4013e-45
10.2001	0
10.2101	0
10.2201	0
10.2301	0
10.2401	0
10.2501	0
10.2601	0
10.2701	0
10.2801	0
10.2901	0
10.3001	0
10.3101	0
10.3201	0
10.3301	0
10.3401	0
10.3501	0
10.3601	0
10.3701	0
10.3801	0
10.3901	0
10.4001	0
10.4101	0
10.4201	0
10.4301	0
10.4401	0
10.4501	0
10.4601	0
10.4701	0
10.4801	0
10.4901	0
10.5001	0
10.5101	0
10.5201	0
10.5301	0
10.5401	0
10.5501	0
10.5601	0
10.5701	0
10.5801	0
10.5901	0
10.6001	0
10.6101	0
10.6201	0
10.6301	0
10.6401	0
10.6501	0
10.6601	0
10.6701	0
10.6802	0
10.6902	0
10.7002	0
10.7102	0
10.7202	0
10.7302	0
10.7402	0
10.7502	0
10.7602	0
10.7702	0
10.7802	0
10.7902	0
10.8002	0
10.8102	0
10.8202	0
10.8302	0
10.8402	0
10.8502	0
10.8602	0
10.8702	0
10.8802	0
10.8902	0
10.9002	0
10.9102	0
10.9202	0
10.9302	0
10.9402	0
10.9502	0
10.9602	0
10.9702	0
10.9802	0
10.9902	0
11.0002	0
11.0102	0
11.0202	0
11.0302	0
11.0402	0
11.0502	0
11.0602	0
11.0702	0
11.0802	0
11.0902	0
11.1002	0
11.1102	0
11.1202	0
11.1302	0
11.1402	0
11.1502	0
11.1602	0
11.1702	0
11.1802	0
11.1902	0
11.2002	0
11.2102	0
11.2202	0
11.2302	0
11.2402	0
11.2502	0
11.2602	0
11.2702	0
11.2802	0
11.2902	0
11.3002	0
11.3102	0
11.3202	0
11.3302	0
11.3402	0
11.3502	0
11.3602	0
11.3702	0
11.3802	0
11.3902	0
11.4002	0
11.4102	0
11.4202	0
11.4302	0
11.4402	0
11.4502	0
11.4602	0
11.4702	0
11.4802	0
11.4902	0
11.5002	0
11.5102	0
11.5202	0
11.5302	0
11.5402	0
11.5502	0
11.5602	0
11.5702	0
11.5802	0
11.5902	0
11.6002	0
11.6102	0
11.6202	0
11.6302	0
11.6402	0
11.6502	0
11.6602	0
11.6702	0
11.6802	0
11.6902	0
11.7002	0
11.7102	0
11.7202	0
11.7302	0
11.7402	0
11.7502	0
11.7602	0
11.7702	0
11.7802	0
11.7902	0
11.8002	0
11.8102	0
11.8202	0
11.8302	0
11.8402	0
11.8502	0
11.8602	0
11.8702	0
11.8802	0
11.8902	0
11.9002	0
11.9102	0
11.9202	0
11.9302	0
11.9402	0
11.9502	0
11.9602	0
11.9702	0
11.9802	0
11.9902	0
12.0002	0
12.0102	0
12.0202	0
12.0302	0
12.0402	0
12.0502	0
12.0602	0
12.0702	0
12.0802	0
12.0902	0
12.1002	0
12.1102	0
12.1202	0
12.1302	0
12.1402	0
12.1502	0
12.1602	0
12.1702	0
12.1802	0
12.1902	0
12.2002	0
12.2102	0
12.2202	0
12.2302	0
12.2402	0
12.2502	0
12.2602	0
12.2702	0
12.2802	0
12.2902	0
12.3002	0
12.3102	0
12.3202	0
12.3302	0
12.3402	0
12.3502	0
12.3602	0
12.3702	0
12.3802	0
12.3902	0
12.4002	0
12.4102	0
12.4202	0
12.4302	0
12.4402	0
12.4502	0
12.4602	0
12.4702	0
12.4802	0
12.4902	0
12.5002	0
12.5102	0
12.5202	0
12.5302	0
12.5402	0
12.5502	0
12.5602	0
12.5702	0
12.5802	0
12.5902	0
12.6002	0
12.6102	0
12.6202	0
12.6302	0
12.6402	0
12.6502	0
12.6602	0
12.6702	0
12.6802	0
12.6902	0
12.7002	0
12.7102	0
12.7202	0
12.7302	0
12.7402	0
12.7502	0
12.7602	0
12.7702	0
12.7802	0
12.7902	0
12.8002	0
12.8102	0
12.8202	0
12.8302	0
12.8402	0
12.8502	0
12.8602	0
12.8702	0
12.8802	0
12.8902	0
12.9002	0
12.9102	0
12.9202	0
12.9302	0
12.9402	0
12.9502	0
12.9602	0
12.9702	0
12.9802	0
12.9902	0
13.0002	0
13.0102	0
13.0202	0
13.0302	0
13.0402	0
13.0502	0
13.0602	0
13.0702	0
13.0802	0
13.0902	0
13.1002	0
13.1102	0
13.1202	0
13.1302	0
13.1402	0
13.1502	0
13.1602	0
13.1702	0
13.1802	0
13.1902	0
13.2002	0
13.2102	0
13.2202	0
13.2302	0
13.2402	0
13.2502	0
13.2602	0
13.2702	0
13.2802	0
13.2902	0
13.3002	0
13.3102	0
13.3202	0
13.3302	0
13.3402	0
13.3502	0
13.3602	0
13.3702	0
13.3802	0
13.3902	0
13.4002	0
13.4102	0
13.4202	0
13.4302	0
13.4402	0
13.4502	0
13.4602	0
13.4702	0
13.4802	0
13.4902	0
13.5002	0
13.5102	0
13.5202	0
13.5302	0
13.5402	0
13.5502	0
13.5602	0
13.5702	0
13.5802	0
13.5902	0
13.6002	0
13.6102	0
13.6202	0
13.6302	0
13.6402	0
13.6502	0
13.6602	0
13.6702	0
13.6802	0
13.6902	0
13.7002	0
13.7102	0
13.7202	0
13.7302	0
13.7402	0
13.7502	0
13.7602	0
13.7702	0
13.7802	0
13.7902	0
13.8002	0
13.8102	0
13.8202	0
13.8302	0
13.8402	0
13.8502	0
13.8602	0
13.8702	0
13.8802	0
13.8902	0
13.9002	0
13.9102	0
13.9202	0
13.9302	0
13.9402	0
13.9502	0
13.9602	0
13.9702	0
13.9802	0
13.9902	0
14.0002	0
14.0102	0
14.0202	0
14.0302	0
14.0402	0
14.0502	0
14.0602	0
14.0702	0
14.0802	0
14.0902	0
14.1002	0
14.1102	0
14.1202	0
14.1302	0
14.1402	0
14.1502	0
14.1602	0
14.1702	0
14.1802	0
14.1902	0
14.2002	0
14.2102	0
14.2202	0
14.2302	0
14.2402	0
14.2502	0
14.2602	0
14.2702	0
