-2	-2	-0.5	-0.866025
-2	-1.99	-0.5	-0.866025
-2	-1.98	-0.5	-0.866025
-2	-1.97	-0.5	-0.866025
-2	-1.96	-0.5	-0.866025
-2	-1.95	-0.5	-0.866025
-2	-1.94	-0.5	-0.866025
-2	-1.93	-0.499872	-0.866099
-2	-1.92	-0.5	-0.866025
-2	-1.91	-0.5	-0.866025
-2	-1.9	-0.5	-0.866025
-2	-1.89	-0.5	-0.866025
-2	-1.88	-0.5	-0.866025
-2	-1.87	-0.5	-0.866025
-2	-1.86	-0.5	-0.866025
-2	-1.85	-0.5	-0.866025
-2	-1.84	-0.5	-0.866025
-2	-1.83	-0.5	-0.866025
-2	-1.82	-0.5	-0.866025
-2	-1.81	-0.5	-0.866025
-2	-1.8	-0.5	-0.866025
-2	-1.79	-0.5	-0.866025
-2	-1.78	-0.5	-0.866025
-2	-1.77	-0.5	-0.866025
-2	-1.76	-0.5	-0.866025
-2	-1.75	-0.5	-0.866025
-2	-1.74	-0.5	-0.866025
-2	-1.73	-0.5	-0.866025
-2	-1.72	-0.5	-0.866025
-2	-1.71	-0.5	-0.866025
-2	-1.7	-0.5	-0.866025
-2	-1.69	-0.5	-0.866025
-2	-1.68	-0.5	-0.866025
-2	-1.67	-0.5	-0.866025
-2	-1.66	-0.5	-0.866025
-2	-1.65	-0.5	-0.866025
-2	-1.64	-0.5	-0.866025
-2	-1.63	-0.5	-0.866025
-2	-1.62	-0.5	-0.866025
-2	-1.61	-0.5	-0.866025
-2	-1.6	-0.5	-0.866025
-2	-1.59	-0.5	-0.866025
-2	-1.58	-0.5	-0.866025
-2	-1.57	-0.5	-0.866025
-2	-1.56	-0.5	-0.866025
-2	-1.55	-0.5	-0.866025
-2	-1.54	-0.5	-0.866025
-2	-1.53	-0.5	-0.866025
-2	-1.52	-0.5	-0.866025
-2	-1.51	-0.5	-0.866025
-2	-1.5	-0.5	-0.866025
-2	-1.49	-0.5	-0.866025
-2	-1.48	-0.5	-0.866025
-2	-1.47	-0.5	-0.866025
-2	-1.46	-0.5	-0.866025
-2	-1.45	-0.5	-0.866025
-2	-1.44	-0.5	-0.866025
-2	-1.43	-0.5	-0.866025
-2	-1.42	-0.5	-0.866025
-2	-1.41	-0.5	-0.866025
-2	-1.4	-0.5	-0.866025
-2	-1.39	-0.5	-0.866025
-2	-1.38	-0.5	-0.866025
-2	-1.37	-0.5	-0.866025
-2	-1.36	-0.5	-0.866025
-2	-1.35	-0.5	-0.866025
-2	-1.34	-0.5	-0.866025
-2	-1.33	-0.5	-0.866025
-2	-1.32	-0.5	-0.866025
-2	-1.31	-0.5	-0.866025
-2	-1.3	-0.5	-0.866025
-2	-1.29	-0.5	-0.866025
-2	-1.28	-0.5	-0.866025
-2	-1.27	-0.5	-0.866025
-2	-1.26	-0.5	-0.866025
-2	-1.25	-0.5	-0.866025
-2	-1.24	-0.5	-0.866025
-2	-1.23	-0.5	-0.866025
-2	-1.22	-0.5	-0.866025
-2	-1.21	-0.5	-0.866025
-2	-1.2	-0.5	-0.866025
-2	-1.19	-0.5	-0.866025
-2	-1.18	-0.5	-0.866025
-2	-1.17	-0.5	-0.866025
-2	-1.16	-0.5	-0.866025
-2	-1.15	-0.5	-0.866025
-2	-1.14	-0.5	-0.866025
-2	-1.13	-0.5	-0.866025
-2	-1.12	-0.5	-0.866025
-2	-1.11	-0.5	-0.866025
-2	-1.1	-0.5	-0.866025
-2	-1.09	-0.5	-0.866025
-2	-1.08	-0.5	-0.866025
-2	-1.07	-0.5	-0.866025
-2	-1.06	-0.5	-0.866025
-2	-1.05	-0.5	-0.866026
-2	-1.04	-0.5	-0.866026
-2	-1.03	-0.5	-0.866026
-2	-1.02	-0.5	-0.866026
-2	-1.01	-0.5	-0.866026
-2	-1	-0.5	-0.866026
-2	-0.990001	-0.5	-0.866026
-2	-0.980001	-0.5	-0.866026
-2	-0.970001	-0.5	-0.866026
-2	-0.960001	-0.5	-0.866026
-2	-0.950001	-0.5	-0.866026
-2	-0.940001	-0.500001	-0.866026
-2	-0.930001	-0.5	-0.866025
-2	-0.920001	-0.5	-0.866025
-2	-0.910001	-0.5	-0.866025
-2	-0.900001	-0.5	-0.866025
-2	-0.890001	-0.5	-0.866025
-2	-0.880001	-0.5	-0.866025
-2	-0.870001	-0.500002	-0.866024
-2	-0.860001	-0.500003	-0.866024
-2	-0.850001	-0.5	-0.866025
-2	-0.840001	-0.5	-0.866025
-2	-0.830001	-0.5	-0.866025
-2	-0.820001	-0.5	-0.866025
-2	-0.810001	-0.5	-0.866025
-2	-0.800001	-0.5	-0.866025
-2	-0.790001	-0.5	-0.866025
-2	-0.780001	-0.5	-0.866025
-2	-0.770001	-0.5	-0.866025
-2	-0.760001	-0.499991	-0.86601
